longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;1h_ocean;inland;near_bay;near_ocean
0.332669323;-0.772582359;-0.411764706;-0.89724808;-0.921477343;-0.955940469;-0.911527709;0.091198742;0.121236613;1;0;0;0
-0.529880478;0.024442083;0.215686275;-0.910880513;-0.899751707;-0.94876538;-0.891794113;-0.423980359;0.168246729;1;0;0;0
0.225099602;-0.683315622;1;-0.910880513;-0.860024829;-0.896521764;-0.853971386;-0.741838044;-0.555461627;1;0;0;0
-0.338645418;0.079702444;0.647058824;-0.936975431;-0.925822471;-0.965862272;-0.912843282;-0.680073378;-0.726594942;0;1;0;0
-0.380478088;0.304994687;-0.254901961;-0.928785798;-0.927063935;-0.962274727;-0.922710081;-0.552737204;-0.503090709;0;1;0;0
-0.394422311;0.120085016;0.37254902;-0.985655425;-0.983860956;-0.992880966;-0.984870909;-0.635453304;-0.322885266;0;1;0;0
0.338645418;-0.764080765;-0.647058824;-0.817996846;-0.847920546;-0.90554668;-0.846735734;0.004330975;0.128659263;1;0;0;0
-0.426294821;0.281615303;0.921568627;-0.835647795;-0.699875854;-0.931612433;-0.725045223;-0.902870305;-0.368658274;0;1;0;0
0.456175299;-0.908607864;-0.529411765;-0.65873137;-0.610490379;-0.793716192;-0.599079099;-0.437980166;-0.337318197;1;0;0;0
-0.575697211;0.130712009;-0.215686275;-0.638994862;-0.657045313;-0.865579192;-0.626048347;0.076054123;0.416493128;0;0;1;0
-0.591633466;0.139213603;0.333333333;-0.944045984;-0.904717567;-0.961602063;-0.900674231;-0.738665674;-0.477523804;0;0;1;0
-0.06374502;0.015940489;-0.607843137;-0.890177527;-0.861266294;-0.954202752;-0.867127117;-0.743920774;-0.557523474;0;1;0;0
0.099601594;-0.659936238;-0.411764706;-0.900605321;-0.903476102;-0.962555004;-0.895411939;-0.186190535;0.265153546;0;0;0;1
0.547808765;-0.968119022;-0.294117647;-0.792308866;-0.728429547;-0.880602035;-0.764183522;-0.666335637;-0.581440901;0;1;0;0
-0.551792829;0.030818278;0.333333333;-0.874408668;-0.891992551;-0.950783374;-0.887847394;-0.017530793;1;0;0;1;0
-0.539840637;0.211477152;0.137254902;-0.89424691;-0.858783364;-0.943832507;-0.856273639;-0.793726983;-0.678760088;0;1;0;0
0.418326693;-0.95749203;0.68627451;-0.928684063;-0.929236499;-0.971411755;-0.928959053;-0.492324244;0.025979274;0;0;0;1
-0.59561753;0.1434644;0.098039216;-0.882903505;-0.87647424;-0.922979904;-0.851011347;-0.376725838;-0.482059868;0;0;1;0
-0.484063745;0.003188098;-0.37254902;-0.987384913;-0.984171322;-0.992264357;-0.983555336;-0.428159612;1;1;0;0;0
0.272908367;-0.670563231;-0.803921569;-0.900707055;-0.834574798;-0.91137644;-0.837197829;-0.632805065;-0.521647333;0;1;0;0
0.38247012;-0.689691817;-0.019607843;-0.879444529;-0.807572936;-0.907844951;-0.79904621;-0.865932884;-0.696491973;0;1;0;0
-0.601593625;0.060573858;0.019607843;-0.889770589;-0.905648665;-0.949438045;-0.895411939;0.003351678;0.806594612;0;0;0;1
0.241035857;-0.713071201;-0.176470588;-0.650338267;-0.391992551;-0.710810281;-0.382338431;-0.664914967;-0.357524299;1;0;0;0
0.201195219;-0.651434644;0.68627451;-0.919019279;-0.879577902;-0.953530088;-0.88850518;-0.599991724;-0.187215723;1;0;0;0
-0.585657371;0.132837407;1;-0.843227021;-0.783674736;-0.920345301;-0.772076961;-0.691411153;-0.195050742;0;0;1;0
0.233067729;-0.738575983;0.137254902;-0.774301846;-0.65735568;-0.902127302;-0.667817793;-0.531247845;0.201236284;0;0;0;1
0.466135458;-0.961742827;-0.450980392;-0.958136223;-0.959962756;-0.981445668;-0.957243874;-0.511841216;-0.362885102;1;0;0;0
0.27689243;-0.659936238;0.254901961;-0.917696729;-0.912476723;-0.951512094;-0.909883243;-0.32261624;-0.157112754;0;1;0;0
0.183266932;-0.704569607;-0.176470588;-0.872221374;-0.812538796;-0.931500322;-0.813517514;-0.492158729;0.338967674;1;0;0;0
-0.001992032;-0.192348565;-0.843137255;-0.770944606;-0.741464929;-0.892709997;-0.745436606;-0.515248066;-0.539791588;0;1;0;0
0.577689243;-0.74282678;-0.098039216;-0.868050257;-0.864369957;-0.97365397;-0.922381187;-0.548585537;1;0;1;0;0
-0.34063745;0.390010627;-0.725490196;-0.85411262;-0.837057728;-0.926903781;-0.851998027;-0.591302189;-0.230102144;0;1;0;0
0.1812749;-0.681190223;0.764705882;-0.923393865;-0.914649286;-0.964348777;-0.910541029;-0.389649798;0.628038647;1;0;0;0
-0.061752988;-0.188097768;-0.529411765;-0.880054937;-0.894785847;-0.941029737;-0.897714192;-0.349871036;-0.660203463;0;1;0;0
0.396414343;-0.804463337;-0.490196078;-0.903352154;-0.89540658;-0.952633202;-0.900345338;-0.304892346;0.06515437;1;0;0;0
-0.509960159;0.162592986;0.137254902;-0.790833715;-0.769708256;-0.888393733;-0.762867949;-0.486517427;-0.507626773;0;1;0;0
-0.390438247;0.147715197;0.529411765;-0.856299914;-0.797020484;-0.885983352;-0.811544154;-0.788913256;-0.798759593;0;1;0;0
-0.557768924;0.107332625;0.37254902;-0.961035658;-0.971446307;-0.987331484;-0.969741819;-0.32962304;0.298967839;0;0;1;0
0.452191235;-0.972369819;0.098039216;-0.794241823;-0.766294227;-0.868269851;-0.760236803;-0.510268824;-0.546389499;0;0;0;1
-0.766932271;0.4282678;-0.058823529;-0.844142632;-0.823401614;-0.91283388;-0.824370992;-0.546475221;-0.508451512;1;0;0;0
0.260956175;-0.704569607;0.333333333;-0.878020245;-0.876784606;-0.93189271;-0.866140437;-0.499137943;-0.262679329;1;0;0;0
0.199203187;-0.681190223;1;-0.870644489;-0.875853507;-0.943888562;-0.877980595;-0.567261141;0.670100329;1;0;0;0
-0.533864542;0.024442083;-0.215686275;-0.87379826;-0.877405338;-0.933238039;-0.860878145;-0.085888471;0.366184057;1;0;0;0
0.40438247;-0.664187035;0.294117647;-0.942774302;-0.914959652;-0.94573839;-0.918434468;-0.785051241;-0.794635898;0;1;0;0
0.27689243;-0.68544102;0.019607843;-0.744442749;-0.703910615;-0.781608229;-0.694458148;-0.535027103;-0.390101484;1;0;0;0
-0.503984064;-0.141339001;-0.254901961;-0.678010072;-0.69273743;-0.850612405;-0.686235816;-0.274782417;0.371957229;1;0;0;0
-0.579681275;0.120085016;1;-0.872272242;-0.844506518;-0.941422125;-0.829962177;-0.562061213;0.05113381;0;0;1;0
0.418326693;-0.944739639;-0.215686275;-0.876545094;-0.820608318;-0.943496174;-0.823384312;-0.624129322;-0.115875811;0;0;0;1
0.209163347;-0.670563231;0.450980392;-0.959916578;-0.914959652;-0.962947392;-0.936523598;-0.650239307;-0.340204783;1;0;0;0
0.394422311;-0.596174283;-0.68627451;-0.399359072;-0.323401614;-0.623700216;-0.31590199;-0.630046482;-0.667626113;0;1;0;0
0.446215139;-0.961742827;0.254901961;-0.944351188;-0.925822471;-0.960032512;-0.9266568;-0.835243652;-0.600822265;0;0;0;1
0.274900398;-0.706695005;-0.529411765;-0.882496566;-0.816573557;-0.885927296;-0.816477553;-0.636156743;-0.496905167;1;0;0;0
0.229083665;-0.68544102;0.647058824;-0.954982451;-0.932340161;-0.946074722;-0.928959053;-0.706886802;-0.50968862;1;0;0;0
0.306772908;-0.666312434;-0.333333333;-0.806093901;-0.776536313;-0.894727991;-0.772734748;-0.452104109;-0.172782793;0;1;0;0
-0.131474104;0.360255048;-0.098039216;-0.938247113;-0.910614525;-0.97656885;-0.939483638;-0.632749893;-0.634636558;0;1;0;0
0.450199203;-0.970244421;-0.333333333;-0.925072486;-0.917442582;-0.935760531;-0.912185496;-0.367898374;-0.475461957;0;0;0;1
0.424302789;-0.65781084;-0.333333333;-0.905539448;-0.922408442;-0.958294795;-0.916132215;-0.002482724;-0.347627432;0;1;0;0
0.177290837;-0.64293305;0.568627451;-0.919629686;-0.87647424;-0.935199978;-0.876007236;-0.679300975;-0.366596426;1;0;0;0
0.288844622;-0.774707758;0.176470588;-0.720942062;-0.672873991;-0.891532834;-0.683275777;0.15505993;1;1;0;0;0
0.25498008;-0.719447396;-0.411764706;-0.863980874;-0.878957169;-0.922979904;-0.87041605;-0.165335651;0.383091204;1;0;0;0
-0.529880478;0.018065887;0.254901961;-0.897197212;-0.868404718;-0.943215897;-0.867127117;-0.525275513;0.11670055;1;0;0;0
0.073705179;0.083953241;-0.607843137;-0.799989827;-0.783985102;-0.949662266;-0.886860714;-0.484393319;-0.061030676;0;1;0;0
0.007968127;-0.147715197;-0.215686275;-0.874612137;-0.838919926;-0.903696852;-0.830948857;-0.716941835;-0.791336943;0;1;0;0
0.219123506;-0.70031881;0.411764706;-0.864438679;-0.792054624;-0.839569495;-0.775694787;-0.974731383;-0.701028037;1;0;0;0
0.219123506;-0.710945802;0.294117647;-0.874866473;-0.82867784;-0.869334903;-0.83522447;-0.842609067;-0.66267768;1;0;0;0
-0.609561753;0.160467588;0.254901961;-0.997863574;-0.998448169;-0.998878892;-0.996711067;-0.499993104;-0.185566245;0;0;1;0
0.482071713;-0.940488842;-0.490196078;-0.89948624;-0.868715084;-0.939348076;-0.873047196;-0.543813189;-0.360410885;1;0;0;0
-0.356573705;0.379383634;-0.37254902;-0.957474948;-0.950341403;-0.978418678;-0.953626048;-0.564640488;-0.387627268;0;1;0;0
0.235059761;-0.70031881;0.176470588;-0.946538481;-0.928926133;-0.961714174;-0.930932412;-0.517234245;0.023505058;1;0;0;0
-0.587649402;0.160467588;-0.019607843;-0.881326619;-0.872129112;-0.945233891;-0.863180398;-0.593495262;-0.324122375;0;0;1;0
-0.370517928;0.300743889;-0.019607843;-0.901571799;-0.911545624;-0.957061577;-0.910212136;-0.225031379;-0.322885266;0;1;0;0
0.207171315;-0.706695005;0.294117647;-0.908591485;-0.88795779;-0.927688556;-0.883571781;-0.559716418;-0.463090874;1;0;0;0
0.175298805;-0.62805526;0.137254902;-0.961340862;-0.929546865;-0.953081645;-0.925999013;-0.746541427;-0.425977625;1;0;0;0
-0.597609562;0.147715197;0.647058824;-0.904674704;-0.879577902;-0.954931472;-0.876336129;-0.63349471;-0.477936173;0;0;1;0
-0.59561753;0.141339001;0.294117647;-0.864336945;-0.799503414;-0.924997898;-0.817793126;-0.704831657;-0.568657449;0;0;1;0
-0.456175299;0.404888417;-0.137254902;-0.899181037;-0.836436996;-0.941702402;-0.851669133;-0.80171308;-0.792574051;0;1;0;0
-0.577689243;0.109458023;1;-0.933160385;-0.945375543;-0.978979231;-0.947048183;-0.339098771;0.311338922;0;0;1;0
0.376494024;-0.706695005;0.254901961;-0.876341625;-0.837368094;-0.917990975;-0.830291071;-0.649135874;-0.604945959;0;1;0;0
0.28685259;-0.664187035;0.333333333;-0.92649677;-0.915890751;-0.931556378;-0.912185496;-0.518144577;-0.476699065;1;0;0;0
0.43625498;-0.946865037;0.333333333;-0.818098581;-0.819677219;-0.912273326;-0.818450913;-0.409470214;-0.28412254;0;0;0;1
0.300796813;-0.721572795;-0.215686275;-0.867694186;-0.874922408;-0.924493399;-0.872060516;-0.23351402;-0.089071798;1;0;0;0
-0.091633466;-0.088204038;-0.450980392;-0.829391119;-0.784916201;-0.931107935;-0.79411281;-0.762541206;-0.76412056;0;1;0;0
0.189243028;-0.647183847;-0.137254902;-0.7896129;-0.636871508;-0.780935564;-0.649070877;-0.653439263;-0.312576031;1;0;0;0
0.258964143;-0.670563231;0.098039216;-0.938094511;-0.89540658;-0.935592365;-0.894096366;-0.682349209;-0.315874986;0;1;0;0
-0.635458167;0.141339001;0.137254902;-0.787781678;-0.770949721;-0.89825948;-0.768459135;-0.297223487;0.599585156;0;0;1;0
-0.551792829;0.094580234;0.137254902;-0.841650135;-0.806331471;-0.919224194;-0.813517514;-0.555550958;-0.25443194;0;0;1;0
0.179282869;-0.676939426;0.176470588;-0.933109517;-0.912166356;-0.970851201;-0.910212136;-0.045254548;1;1;0;0;0
0.141434263;-0.651434644;-0.058823529;-0.841192329;-0.85505897;-0.930603436;-0.855944746;-0.18559744;0.311751292;1;0;0;0
0.338645418;-0.670563231;-0.294117647;-0.822574902;-0.747051521;-0.842204098;-0.774050321;-0.669273527;-0.541441066;0;1;0;0
-0.386454183;0.292242295;-0.529411765;-0.882038761;-0.833022967;-0.940413128;-0.836868936;-0.687549137;-0.667626113;0;1;0;0
0.167330677;-0.632306057;0.254901961;-0.84510911;-0.836747362;-0.911712772;-0.833580003;-0.437235348;-0.087834689;1;0;0;0
-0.442231076;0.394261424;0.019607843;-0.909405361;-0.863438858;-0.934975756;-0.865811544;-0.891615288;-0.868037658;0;1;0;0
-0.547808765;0.020191286;0.058823529;-0.916526782;-0.93327126;-0.966871269;-0.932905772;0.636818802;1;1;0;0;0
-0.416334661;0.287991498;-0.137254902;-0.811231497;-0.665735568;-0.877182656;-0.66551554;-0.828250645;-0.692368279;0;1;0;0
-0.077689243;-0.60042508;0.882352941;-0.918205402;-0.88547486;-0.946298943;-0.884887354;-0.696776596;0.010721605;0;0;0;1
0.237051793;-0.65781084;0.568627451;-0.936212422;-0.87399131;-0.952240814;-0.874362769;-0.794154563;1;1;0;0;0
-0.509960159;0.045696068;-0.843137255;-0.922834325;-0.942582247;-0.960649121;-0.939154744;0.362726031;1;1;0;0;0
0.085657371;-0.651434644;-0.490196078;-0.866473371;-0.898510242;-0.937330082;-0.892451899;-0.096495221;0.314637878;1;0;0;0
0.256972112;-0.751328374;-0.568627451;-0.795920444;-0.730912477;-0.910199277;-0.747409965;-0.239969104;0.57484299;1;0;0;0
0.211155378;-0.545164718;-0.294117647;-0.972022992;-0.960273122;-0.982566776;-0.965466206;-0.625853437;-0.297318362;0;1;0;0
-0.543824701;0.030818278;-0.176470588;-0.937229768;-0.910304159;-0.977017293;-0.910212136;-0.560337099;-0.896903518;0;0;1;0
0.057768924;-0.409139214;-0.254901961;-0.998219645;-0.996896338;-0.998262283;-0.997697747;-0.903435815;-0.855666575;0;1;0;0
0.619521912;-0.744952179;-0.019607843;-0.790528511;-0.734016139;-0.836598559;-0.732280875;-0.612308796;-0.775666904;0;1;0;0
0.071713147;-0.394261424;0.450980392;-0.892212218;-0.865921788;-0.913450489;-0.855286959;-0.686335361;-0.816491478;0;1;0;0
-0.537848606;0.062699256;-0.803921569;-0.85167099;-0.791744258;-0.89304633;-0.790166091;-0.497841409;-0.327008961;0;0;1;0
-0.264940239;-0.419766206;-0.37254902;-0.861793581;-0.817504655;-0.922475406;-0.812859727;-0.553964773;-0.203298131;0;0;0;1
0.266932271;-0.740701382;0.137254902;-0.920138359;-0.88795779;-0.924437344;-0.882256208;-0.604267527;-0.274638043;1;0;0;0
-0.501992032;0.003188098;-0.411764706;-0.907726741;-0.925512104;-0.955716248;-0.923367867;-0.12835685;0.138968499;1;0;0;0
0.400398406;-0.698193411;-0.294117647;-0.836512539;-0.793606456;-0.92376468;-0.793455024;-0.55054413;-0.46597746;0;1;0;0
0.205179283;-0.679064825;0.37254902;-0.912457399;-0.82371198;-0.906892009;-0.835553363;-0.802430311;-0.397524134;1;0;0;0
0.324701195;-0.781083953;-0.68627451;-0.938857521;-0.890130354;-0.973878192;-0.903963164;-0.569702487;-0.567420341;1;0;0;0
-0.515936255;0.018065887;1;-0.892008749;-0.881750466;-0.94803666;-0.873047196;-0.340257376;0.173195162;1;0;0;0
0.408366534;-0.659936238;0.529411765;-0.888702376;-0.846368715;-0.932116932;-0.838184509;-0.738651881;-0.724120725;0;1;0;0
0.302788845;-0.732199787;-0.058823529;-0.859453685;-0.852886406;-0.906779899;-0.844433481;-0.234051944;-0.110515008;1;0;0;0
0.22310757;-0.679064825;0.058823529;-0.906455059;-0.749224084;-0.820846997;-0.761223483;-0.843864223;-0.43669923;1;0;0;0
-0.553784861;0.039319872;0.333333333;-0.817793377;-0.834264432;-0.921410353;-0.823384312;-0.061750872;0.799171962;0;0;1;0
0.059760956;-0.40063762;0.568627451;-0.901215728;-0.887647424;-0.945402057;-0.872718303;-0.529689246;-0.726594942;0;1;0;0
-0.348605578;0.411264612;-0.294117647;-0.881937026;-0.877094972;-0.946186833;-0.875678342;-0.552737204;-0.390926223;0;1;0;0
-0.545816733;0.787460149;-0.490196078;-0.861691846;-0.805710739;-0.924157067;-0.846406841;-0.651039296;-0.759996866;0;1;0;0
0.743027888;-0.893730074;0.176470588;-0.984129406;-0.981378026;-0.991647748;-0.98191087;-0.607274382;-0.683708521;0;1;0;0
0.21314741;-0.674814028;0.137254902;-0.952846025;-0.926443203;-0.957397909;-0.929945733;-0.720996952;-0.288658603;1;0;0;0
0.444223108;-0.974495218;0.019607843;-0.909456229;-0.826505276;-0.900109308;-0.81614866;-0.771823837;-0.623502583;0;0;0;1
-0.125498008;0.358129649;-0.176470588;-0.861183173;-0.804158908;-0.932060876;-0.841473442;-0.678611329;-0.606183067;0;1;0;0
0.282868526;-0.74282678;-0.725490196;-0.880767079;-0.789571695;-0.784803386;-0.778654827;-0.646404877;-0.402060198;1;0;0;0
0.298804781;-0.668437832;-0.333333333;-0.439239025;-0.386405959;-0.697076712;-0.367867127;-0.50688956;-0.10886553;0;1;0;0
0.201195219;-0.738575983;0.411764706;-0.968207945;-0.970825574;-0.985649822;-0.965466206;-0.119032841;1;1;0;0;0
0.211155378;-0.676939426;-0.058823529;-0.912915204;-0.635319677;-0.791473976;-0.659595461;-0.886318809;-0.597935679;1;0;0;0
0.1812749;-0.647183847;0.294117647;-0.991912101;-0.985412787;-0.996468511;-0.989475415;-0.931021641;-0.288658603;1;0;0;0
0.115537849;-0.630180659;-0.176470588;-0.804567882;-0.8336437;-0.906835954;-0.838513402;-0.212976373;-0.07257702;1;0;0;0
0.157370518;-0.645058448;-0.176470588;-0.691642505;-0.433581626;-0.72684212;-0.442197007;-0.672404519;-0.125360308;1;0;0;0
0.243027888;-0.70031881;0.37254902;-0.895874663;-0.896648045;-0.938226968;-0.880940635;-0.406394395;0.015670038;1;0;0;0
0.239043825;-0.649309245;0.843137255;-0.870949692;-0.868404718;-0.94803666;-0.880611741;-0.416973559;0.191339417;0;1;0;0
0.207171315;-0.70031881;0.490196078;-0.913576479;-0.867473619;-0.917878864;-0.865153758;-0.797202797;-0.677522979;1;0;0;0
-0.394422311;0.154091392;0.607843137;-0.907319803;-0.91433892;-0.959808291;-0.898700872;-0.352891684;-0.304328642;0;1;0;0
-0.565737052;0.109458023;0.254901961;-0.934991607;-0.905027933;-0.944168839;-0.906265417;-0.715507372;-0.693605387;0;0;1;0
0.332669323;-0.662061637;-0.37254902;-0.835851264;-0.874612042;-0.927912778;-0.866469331;-0.188383609;0.204535239;0;1;0;0
0.348605578;-0.666312434;-0.490196078;-0.408260847;-0.362507759;-0.639003335;-0.339582306;-0.413139129;-0.411957064;0;1;0;0
-0.509960159;0.009564293;0.37254902;-0.849585432;-0.836126629;-0.937105861;-0.829304391;-0.48117957;0.046597746;1;0;0;0
-0.579681275;0.162592986;-0.411764706;-0.894094308;-0.902545003;-0.935480254;-0.899358658;-0.239969104;-0.090308906;0;0;1;0
-0.396414343;0.290116897;-0.176470588;-0.80161758;-0.7380509;-0.8953446;-0.749383325;-0.686335361;-0.277524629;0;1;0;0
-0.386454183;0.151965994;0.568627451;-0.976651915;-0.968963377;-0.97875501;-0.974346325;-0.89309113;-0.839171797;0;1;0;0
0.444223108;-0.887353879;-0.411764706;-0.877918511;-0.896027312;-0.939628353;-0.880282848;0.128315472;0.370307751;1;0;0;0
-0.591633466;0.139213603;0.137254902;-0.909964902;-0.854127871;-0.950839429;-0.856602532;-0.756237845;-0.391750962;0;0;1;0
-0.402390438;0.300743889;-0.725490196;-0.831120606;-0.750465549;-0.905210348;-0.745765499;-0.696390395;-0.522884442;0;1;0;0
0.300796813;-0.740701382;0.254901961;-0.85899588;-0.867473619;-0.931276101;-0.866469331;-0.200769645;0.033401924;1;0;0;0
0.175298805;-0.664187035;-0.254901961;-0.454702681;-0.498448169;-0.791025533;-0.503371156;0.275154825;1;1;0;0;0
-0.396414343;0.205100956;0.019607843;-0.865659494;-0.855369336;-0.918607584;-0.85430028;-0.566916318;-0.456905332;0;1;0;0
-0.396414343;0.147715197;0.37254902;-0.998067043;-0.997206704;-0.996580622;-0.995724387;-0.706886802;-0.835048103;0;1;0;0
-0.472111554;-0.08607864;-0.294117647;-0.872373976;-0.855990068;-0.913226268;-0.85232692;-0.391622185;-0.105566575;1;0;0;0
-0.482071713;0.560042508;-0.411764706;-0.854265222;-0.826815642;-0.932733541;-0.852655813;-0.69456973;-0.668863221;0;1;0;0
0.205179283;-0.744952179;0.803921569;-0.887023755;-0.873060211;-0.934975756;-0.864495971;-0.452807547;0.054845135;0;0;0;1
-0.418326693;0.273113709;0.37254902;-0.876494227;-0.868094351;-0.932957762;-0.856602532;-0.632170591;-0.724120725;0;1;0;0
0.209163347;-0.653560043;1;-0.881479221;-0.865921788;-0.936545307;-0.855615853;-0.30126481;0.303916273;1;0;0;0
0.237051793;-0.704569607;0.215686275;-0.895060786;-0.864369957;-0.93990863;-0.854958066;-0.458214369;-0.128246894;1;0;0;0
-0.543824701;0.032943677;-0.215686275;-0.346202757;0.000931099;-0.592477368;0.003453379;-0.471014193;0.040824574;0;0;1;0
-0.430278884;0.283740701;1;-0.8906862;-0.794227188;-0.935928698;-0.802006249;-0.875381029;-0.689481693;0;1;0;0
-0.270916335;-0.417640808;-0.019607843;-0.785187446;-0.725325885;-0.899548754;-0.768788028;-0.753824085;-0.043298791;0;0;0;1
0.448207171;-0.978746015;0.450980392;-0.953456432;-0.920856611;-0.972476807;-0.92369676;-0.80356133;-0.443297141;0;0;0;1
0.167330677;-0.634431456;0.019607843;-0.861640979;-0.85505897;-0.934919701;-0.862522611;-0.426325154;-0.07257702;1;0;0;0
-0.555776892;0.049946865;0.37254902;-0.955338522;-0.945375543;-0.955604137;-0.938496958;-0.542144246;-0.404534414;0;0;1;0
0.207171315;-0.747077577;0.137254902;-0.855892975;-0.779639975;-0.906611732;-0.785890479;-0.605288203;0.045360638;0;0;0;1
-0.161354582;-0.256110521;0.019607843;-0.871254896;-0.839540658;-0.923316236;-0.848709094;-0.659190908;-0.810718306;0;1;0;0
0.290836653;-0.751328374;-0.411764706;-0.82730556;-0.787399131;-0.89231761;-0.79608617;-0.391056675;-0.420616822;1;0;0;0
0.270916335;-0.719447396;0.333333333;-0.914085152;-0.886405959;-0.929258107;-0.876007236;-0.57440587;-0.343091369;1;0;0;0
-0.651394422;0.358129649;-0.411764706;-0.91581464;-0.879267536;-0.968104487;-0.901332018;-0.865270824;-0.806182243;0;1;0;0
-0.414342629;0.273113709;0.411764706;-0.946284145;-0.93078833;-0.967207601;-0.924354547;-0.658790913;-0.76453293;0;1;0;0
0.163346614;-0.693942614;0.529411765;-0.903403022;-0.789571695;-0.95168026;-0.807268541;-0.745962125;0.690718801;1;0;0;0
-0.270916335;-0.339001063;-0.490196078;-0.822727504;-0.724394786;-0.868325906;-0.738529847;-0.844084909;-0.464327982;1;0;0;0
-0.683266932;0.253985122;-0.607843137;-0.852840938;-0.837678461;-0.908629726;-0.824699885;-0.416780458;-0.359998515;1;0;0;0
